,Id,Speed,RPM,Engine Load,Gear No._DBSCAN
11587,737054,50,1208,9,5.0
11588,737053,50,1197,46,5.0
11589,737052,50,1234,49,5.0
11590,737131,52,1271,54,5.0
11591,737130,52,1269,33,5.0
11592,737129,52,1263,47,5.0
11593,737128,53,1287,46,5.0
11594,737127,53,1287,45,5.0
11595,729627,53,1287,45,5.0
11596,729626,54,1310,51,5.0
11597,737233,54,1310,51,5.0
11598,737232,54,1329,44,5.0
11599,729625,54,1329,44,5.0
11600,729624,54,1305,16,5.0
11601,737231,54,1305,16,5.0
11602,737230,54,1316,45,5.0
11603,737229,54,1297,26,5.0
11604,737327,53,1292,28,5.0
11605,737326,52,1274,29,5.0
11606,737325,54,1308,61,5.0
11607,737324,56,1365,58,5.0
11608,729642,56,1364,0,0.0
11609,729641,51,1237,0,0.0
11610,729640,49,1203,0,0.0
11611,729639,49,1195,0,0.0
11612,729638,50,1207,10,5.0
11613,729637,52,1271,56,5.0
11614,729653,55,1348,54,5.0
11615,729652,59,1450,47,5.0
11616,729651,62,1515,50,5.0
11617,729650,65,1575,35,5.0
11618,737323,64,1561,24,5.0
11619,737407,64,1525,0,0.0
11620,737406,62,1513,0,0.0
11621,737405,66,1606,64,5.0
11622,737404,69,1672,49,5.0
11623,737403,69,1672,39,5.0
11624,737475,73,1753,55,5.0
11625,737474,74,1813,31,5.0
11626,737471,71,1744,0,0.0
11627,737470,71,1675,5,5.0
11628,737469,67,1634,14,5.0
11629,737563,67,64,11,0.0
11630,737562,65,1584,29,5.0
11631,737561,65,1555,5,5.0
11632,737560,60,1450,0,0.0
11633,737559,57,1362,0,0.0
11634,737652,45,875,25,0.0
11635,737651,33,900,37,0.0
11636,737650,24,910,38,0.0
11637,737649,16,1212,27,2.0
11638,737648,18,1258,36,2.0
11639,737743,28,1959,46,2.0
11640,737838,28,1959,46,2.0
11641,737742,29,1328,49,3.0
11642,737837,29,1328,49,3.0
11643,737741,32,1438,27,3.0
11644,737836,32,1438,27,3.0
11645,737740,33,1483,31,3.0
11646,737835,33,1483,31,3.0
11647,737739,33,1491,14,3.0
11648,737834,33,1491,14,3.0
11649,737938,32,886,20,0.0
11650,737937,27,900,36,0.0
11651,737936,16,916,38,0.0
11652,737935,14,1021,90,2.0
11653,737934,26,1855,65,2.0
11654,738000,33,1614,29,3.0
11655,737999,39,1775,32,3.0
11656,737998,39,1756,32,3.0
11657,737997,39,1769,24,3.0
11658,737996,39,1470,1,0.0
11659,738077,38,1231,26,4.0
11660,738076,38,1216,26,4.0
11661,738075,36,1143,0,0.0
11662,738074,33,823,31,0.0
11663,738073,28,932,34,0.0
11664,738173,22,915,36,0.0
11665,738172,12,915,39,0.0
11666,738171,3,918,39,0.0
11667,738170,0,822,40,0.0
11668,738169,0,776,51,0.0
11669,738247,0,781,50,0.0
11670,738246,0,782,51,0.0
11671,738245,0,780,52,0.0
11672,738244,0,781,52,0.0
11673,738243,0,780,51,0.0
11674,738360,0,777,50,0.0
11675,738314,0,777,50,0.0
11676,738359,0,779,50,0.0
11677,738313,0,779,50,0.0
11678,738312,0,779,52,0.0
11679,738358,0,779,52,0.0
11680,738311,0,777,52,0.0
11681,738357,0,777,52,0.0
11682,738356,0,781,54,0.0
11683,738310,0,781,54,0.0
11684,738453,0,781,52,0.0
11685,738452,0,778,53,0.0
11686,738451,0,779,0,0.0
11687,738450,0,778,54,0.0
11688,738449,0,780,0,0.0
11689,738548,0,768,55,0.0
11690,729849,0,768,54,0.0
11691,729848,0,777,54,0.0
11692,729847,0,780,56,0.0
11693,729846,0,3,54,0.0
11694,729845,0,778,56,0.0
11695,729844,0,778,55,0.0
11696,738547,0,779,55,0.0
11697,738546,0,780,54,0.0
11698,738545,0,856,86,0.0
11699,738542,3,921,41,0.0
11700,738630,2,910,44,0.0
11701,738629,2,929,41,0.0
11702,729879,0,774,51,0.0
11703,729878,0,775,57,0.0
11704,729877,0,785,58,0.0
11705,729876,0,779,57,0.0
11706,729875,0,784,61,0.0
11707,729905,0,789,67,0.0
11708,729904,0,781,58,0.0
11709,729903,0,765,68,0.0
11710,729902,5,957,53,0.0
11711,729901,5,930,45,0.0
11712,729929,3,913,49,0.0
11713,729928,7,911,75,0.0
11714,729927,9,1294,63,-1.0
11715,729926,14,930,22,0.0
11716,729925,18,1232,40,2.0
11717,729952,16,1110,7,2.0
11718,729951,21,1530,58,2.0
11719,729950,27,910,40,0.0
11720,729949,31,1421,48,3.0
11721,729948,36,1625,32,3.0
11722,729970,36,1668,23,3.0
11723,729969,37,1683,25,3.0
11724,729968,37,1653,19,3.0
11725,729967,36,1640,32,3.0
11726,729966,36,1628,19,3.0
11727,738628,36,1600,20,3.0
11728,738627,34,1531,4,3.0
11729,738626,30,1360,0,0.0
11730,738697,28,1240,20,3.0
11731,738696,27,1279,28,3.0
11732,738695,29,1292,49,3.0
11733,738694,31,1384,39,3.0
11734,738693,31,1417,9,3.0
11735,738771,28,1262,0,0.0
11736,738769,28,1258,30,3.0
11737,738768,26,1196,13,3.0
11738,738767,26,1178,30,3.0
11739,738766,25,1182,30,3.0
11740,738835,26,1184,52,3.0
11741,738834,27,1211,24,3.0
11742,738833,26,1165,24,3.0
11743,738832,27,1200,45,3.0
11744,738831,26,1211,30,3.0
11745,738916,26,1187,30,3.0
11746,738914,27,1206,43,3.0
11747,738913,27,1191,12,3.0
11748,738912,25,64,38,0.0
11749,738910,25,1242,59,3.0
11750,738999,25,1362,58,3.0
11751,738997,34,1529,31,3.0
11752,738994,35,1556,18,3.0
11753,738991,34,1547,18,3.0
11754,738990,34,1546,28,3.0
11755,739169,32,1434,0,0.0
11756,739083,32,1434,0,0.0
11757,730061,27,1198,0,0.0
11758,730060,22,864,20,0.0
11759,730059,20,1444,20,2.0
11760,730058,18,1233,6,2.0
11761,730091,12,830,37,0.0
11762,730090,2,920,37,0.0
11763,730089,0,757,54,0.0
11764,730117,0,776,54,0.0
11765,730116,0,775,54,0.0
11766,730114,0,776,53,0.0
11767,730111,0,778,55,0.0
11768,730143,0,784,57,0.0
11769,730142,0,778,57,0.0
11770,730141,0,778,59,0.0
11771,730140,0,779,59,0.0
11772,730139,0,774,59,0.0
11773,730176,0,782,59,0.0
11774,730175,0,781,59,0.0
11775,730174,0,778,58,0.0
11776,730173,0,779,59,0.0
11777,730172,0,780,60,0.0
11778,730200,0,779,58,0.0
11779,730199,0,782,61,0.0
11780,730198,0,781,60,0.0
11781,730197,0,779,59,0.0
11782,730196,0,781,60,0.0
11783,730236,0,784,61,0.0
11784,730235,0,781,60,0.0
11785,730234,0,780,58,0.0
11786,730233,0,774,58,0.0
11787,730232,0,777,58,0.0
11788,730271,0,782,60,0.0
11789,730270,0,768,61,0.0
11790,730269,3,854,53,0.0
11791,730268,0,860,54,0.0
11792,730267,4,990,89,0.0
11793,730311,3,819,48,0.0
11794,730310,10,1256,67,-1.0
11795,730309,17,1643,43,0.0
11796,730308,18,1280,46,2.0
11797,730307,20,1385,37,2.0
11798,730334,22,1876,51,0.0
11799,730333,27,1675,51,0.0
11800,730332,19,1373,0,0.0
11801,730331,15,874,0,0.0
11802,730330,11,905,0,0.0
11803,730362,3,907,43,0.0
11804,739082,3,907,43,0.0
11805,739168,3,907,43,0.0
11806,739081,0,832,38,0.0
11807,739167,0,832,38,0.0
11808,730361,0,832,38,0.0
11809,739166,0,759,55,0.0
11810,739080,0,759,55,0.0
11811,730360,0,759,55,0.0
11812,739165,0,772,60,0.0
11813,730359,0,772,60,0.0
11814,739079,0,772,60,0.0
11815,730354,0,780,60,0.0
11816,739272,0,780,60,0.0
11817,730386,0,781,60,0.0
11818,730385,0,783,60,0.0
11819,730384,0,777,58,0.0
11820,730383,0,1562,54,0.0
11821,730382,10,844,43,0.0
11822,730420,0,838,46,0.0
11823,730418,0,772,58,0.0
11824,730417,0,773,60,0.0
11825,730416,0,941,92,0.0
11826,730412,10,1303,48,-1.0
11827,730453,9,1066,37,-1.0
11828,730452,9,1233,54,-1.0
11829,730451,11,1306,20,-1.0
11830,730448,11,1243,15,-1.0
11831,730445,6,850,30,0.0
11832,730475,9,1155,41,-1.0
11833,730474,12,1477,40,-1.0
11834,730473,11,1392,11,-1.0
11835,730472,4,878,38,0.0
11836,730471,4,940,43,0.0
11837,730498,0,811,50,0.0
11838,730497,2,1342,55,0.0
11839,730496,12,1478,32,-1.0
11840,730495,6,860,49,0.0
11841,730494,13,1600,40,-1.0
11842,730520,12,1478,7,-1.0
11843,730519,2,882,40,0.0
11844,730518,10,1467,57,-1.0
11845,730517,9,1126,27,-1.0
11846,730516,15,1907,43,-1.0
11847,730543,14,962,83,0.0
11848,730542,14,949,6,0.0
11849,730541,9,878,83,0.0
11850,730540,10,870,97,0.0
11851,730539,14,1004,53,2.0
11852,730560,20,1437,45,2.0
11853,730559,28,2029,58,2.0
11854,730558,28,1247,24,3.0
11855,730557,30,1377,53,3.0
11856,730556,32,1373,7,3.0
11857,730588,28,1289,12,3.0
11858,730587,34,1525,55,3.0
11859,730586,41,1816,14,3.0
11860,730585,39,1761,5,3.0
11861,730584,37,1686,2,3.0
11862,739270,39,973,0,0.0
11863,730677,39,973,0,0.0
11864,739269,39,1223,17,4.0
11865,730676,39,1223,17,4.0
11866,739268,42,1321,15,4.0
11867,730675,42,1321,15,4.0
11868,730674,44,1416,26,4.0
11869,739266,44,1416,26,4.0
11870,730673,44,1419,32,4.0
11871,739351,44,1419,32,4.0
11872,730737,44,1412,34,4.0
11873,739350,44,1412,34,4.0
11874,730734,44,1412,34,4.0
11875,739349,44,1412,34,4.0
11876,730733,46,0,57,4.0
11877,739348,46,0,57,4.0
11878,739347,48,1541,29,4.0
11879,730731,48,1541,29,4.0
11880,730728,48,1531,10,4.0
11881,739438,48,1531,10,4.0
11882,730738,48,1440,0,0.0
11883,739437,48,1440,0,0.0
11884,739436,44,1420,43,4.0
11885,730736,44,1420,43,4.0
11886,730735,46,1474,21,4.0
11887,739435,46,1474,21,4.0
11888,739434,47,1491,52,4.0
11889,730729,47,1491,52,4.0
11890,730726,47,1480,4,4.0
11891,739543,47,1480,4,4.0
11892,730746,41,1315,0,0.0
11893,730745,38,1240,4,4.0
11894,730744,37,1191,1,4.0
11895,730742,31,882,38,0.0
11896,730732,26,913,35,0.0
11897,739541,17,914,38,0.0
11898,739538,1,915,40,0.0
11899,739536,0,762,54,0.0
11900,739534,0,775,55,0.0
11901,739630,0,784,53,0.0
11902,739629,0,782,52,0.0
11903,739628,0,778,52,0.0
11904,739627,0,780,53,0.0
11905,739625,0,775,53,0.0
11906,739708,0,763,65,0.0
11907,739707,2,846,61,0.0
11908,739706,10,1161,23,-1.0
11909,739705,8,986,21,0.0
11910,739704,8,928,21,0.0
11911,739772,7,863,48,0.0
11912,739771,3,918,38,0.0
11913,739770,7,921,84,0.0
11914,739769,3,908,39,0.0
11915,730770,0,908,38,0.0
11916,730769,1,740,67,0.0
11917,730793,7,988,40,0.0
11918,730792,1,919,39,0.0
11919,730791,0,782,47,0.0
11920,730790,0,774,53,0.0
11921,730789,0,771,60,0.0
11922,730816,2,920,53,0.0
11923,730815,8,956,34,0.0
11924,730814,3,917,40,0.0
11925,730813,2,898,43,0.0
11926,730812,3,919,50,0.0
11927,739768,7,936,74,0.0
11928,739830,17,2080,35,0.0
11929,739829,3,877,38,0.0
11930,739828,0,755,50,0.0
11931,739823,0,759,52,0.0
11932,739822,4,913,63,0.0
11933,739880,2,909,0,0.0
11934,739879,2,905,0,0.0
11935,739878,6,900,0,0.0
11936,739877,7,922,0,0.0
11937,739876,14,1826,53,-1.0
11938,739933,14,1745,27,-1.0
11939,739932,16,1113,35,2.0
11940,739931,16,1113,28,2.0
11941,739930,19,1285,20,2.0
11942,739929,19,1212,33,2.0
11943,739980,18,1261,12,2.0
11944,739979,17,1150,11,2.0
11945,739978,18,1420,63,2.0
11946,739977,22,960,5,0.0
11947,739976,23,1069,53,3.0
11948,740031,24,1134,45,3.0
11949,740030,28,1256,43,3.0
11950,740029,29,1322,36,3.0
11951,740028,33,1465,31,3.0
11952,740027,36,1624,33,3.0
11953,740085,36,1609,6,3.0
11954,740084,32,1462,6,3.0
11955,740083,29,890,19,0.0
11956,730952,27,905,34,0.0
11957,730982,25,916,36,0.0
11958,730981,20,916,36,0.0
11959,730980,9,916,37,0.0
11960,730979,7,922,39,0.0
11961,730978,6,895,61,0.0
11962,731005,6,910,37,0.0
11963,731004,13,948,93,0.0
11964,731003,13,906,16,0.0
11965,731002,10,926,35,0.0
11966,731001,2,919,36,0.0
11967,731023,0,905,36,0.0
11968,731022,0,764,50,0.0
11969,731021,0,777,50,0.0
11970,731020,0,780,50,0.0
11971,731019,0,781,50,0.0
11972,731058,0,782,50,0.0
11973,731057,0,779,50,0.0
11974,731056,0,780,50,0.0
11975,731055,8,1125,88,-1.0
11976,731054,20,2091,3,0.0
11977,731081,24,1683,49,2.0
11978,731080,31,2133,31,2.0
11979,731079,31,1403,41,3.0
11980,731078,32,1451,24,3.0
11981,731077,32,1419,9,3.0
11982,731105,30,1329,0,0.0
11983,740082,30,1329,0,0.0
11984,740081,26,1149,0,0.0
11985,731104,26,1149,0,0.0
11986,731103,25,1151,29,3.0
11987,740080,25,1151,29,3.0
11988,740135,27,1213,43,3.0
11989,731102,27,1213,43,3.0
11990,740132,28,1289,43,3.0
11991,731101,28,1289,43,3.0
11992,731117,30,1337,27,3.0
11993,731116,30,1324,15,3.0
11994,731115,27,876,15,0.0
11995,731114,9,906,36,0.0
11996,731113,0,884,36,0.0
11997,740131,2,714,36,0.0
11998,740130,2,919,38,0.0
11999,740128,1,919,36,0.0
12000,740187,0,919,42,0.0
12001,740185,4,0,65,0.0
12002,740184,11,960,14,0.0
12003,740183,10,960,95,0.0
12004,731172,10,960,95,0.0
12005,731171,10,3,54,0.0
12006,740182,10,3,54,0.0
12007,740238,20,1620,38,2.0
12008,731170,20,1620,38,2.0
12009,731168,24,1955,29,0.0
12010,740237,24,1955,29,0.0
12011,731167,24,1245,33,3.0
12012,740236,24,1245,33,3.0
12013,731165,32,1448,43,3.0
12014,740235,32,1448,43,3.0
12015,731181,34,1605,37,3.0
12016,731180,36,1669,34,3.0
12017,731179,38,1712,25,3.0
12018,731177,39,1743,26,3.0
12019,731193,37,1681,9,3.0
12020,731192,36,1604,7,3.0
12021,731191,32,1436,0,0.0
12022,731190,28,1266,0,0.0
12023,731211,27,1235,25,3.0
12024,731210,26,1160,6,3.0
12025,731209,26,1167,36,3.0
12026,731208,26,1196,26,3.0
12027,731203,24,1110,23,3.0
12028,731229,27,1212,42,3.0
12029,731228,20,847,36,0.0
12030,731227,11,833,34,0.0
12031,731226,0,842,34,0.0
12032,731225,0,766,50,0.0
12033,731265,8,1175,65,-1.0
12034,731264,9,1154,25,-1.0
12035,731263,11,1333,23,-1.0
12036,731261,9,1189,27,-1.0
12037,731256,11,1345,23,-1.0
12038,731283,11,1431,18,-1.0
12039,731282,12,1474,18,-1.0
12040,731281,12,879,31,0.0
12041,731280,15,1027,42,2.0
12042,731278,16,1134,54,2.0
12043,740234,16,1149,12,2.0
12044,740291,13,930,20,0.0
12045,740290,13,915,41,0.0
12046,740288,13,937,35,0.0
12047,740287,10,961,48,0.0
12048,740286,7,823,67,0.0
12049,731327,15,1097,76,2.0
12050,731326,21,1471,33,2.0
12051,731325,24,1652,19,2.0
12052,731320,25,1796,31,2.0
12053,731383,27,902,22,0.0
12054,740342,27,902,22,0.0
12055,740340,30,1356,47,3.0
12056,731382,30,1356,47,3.0
12057,731381,30,1340,9,3.0
12058,740339,30,1340,9,3.0
12059,731380,29,1306,39,3.0
12060,740338,29,1306,39,3.0
12061,731373,31,1409,39,3.0
12062,740337,31,1409,39,3.0
12063,731391,32,1453,31,3.0
12064,731390,32,1458,31,3.0
12065,731386,32,1438,16,3.0
12066,731384,31,1393,19,3.0
12067,731377,31,1387,11,3.0
12068,731408,27,1274,6,3.0
12069,731407,26,64,27,0.0
12070,731406,27,64,23,0.0
12071,731405,27,64,35,0.0
12072,731404,27,890,35,0.0
12073,731431,27,917,36,0.0
12074,731430,14,919,36,0.0
12075,731429,12,917,37,0.0
12076,731428,0,902,35,0.0
12077,731427,0,767,51,0.0
12078,731463,0,783,50,0.0
12079,731461,0,780,49,0.0
12080,731460,0,779,49,0.0
12081,731459,1,930,49,0.0
12082,731457,2,924,37,0.0
12083,731486,0,791,40,0.0
12084,731485,0,774,51,0.0
12085,731484,0,780,49,0.0
12086,731483,0,777,50,0.0
12087,731478,0,781,49,0.0
12088,731520,0,781,50,0.0
12089,740449,0,781,50,0.0
12090,731519,0,778,49,0.0
12091,740448,0,778,49,0.0
12092,740447,0,780,49,0.0
12093,731517,0,780,49,0.0
12094,740446,0,783,50,0.0
12095,731516,0,783,50,0.0
12096,731511,0,779,50,0.0
12097,740444,0,779,50,0.0
12098,731509,0,780,50,0.0
12099,740496,0,780,50,0.0
12100,731542,0,781,50,0.0
12101,731539,11,1414,23,-1.0
12102,731541,0,780,50,0.0
12103,731540,2,1449,54,1.0
12104,731576,9,1146,29,-1.0
12105,731575,13,876,21,0.0
12106,731574,13,904,63,0.0
12107,731573,14,937,35,0.0
12108,731571,13,952,90,0.0
12109,731604,14,1007,18,2.0
12110,731603,12,829,47,0.0
12111,731602,13,960,55,0.0
12112,731601,12,843,0,0.0
12113,731600,6,888,83,0.0
12114,740495,7,851,94,0.0
12115,740494,16,1147,50,2.0
12116,740493,17,1069,19,2.0
12117,740492,17,1181,71,2.0
12118,740553,18,1249,9,2.0
12119,740552,16,1099,13,2.0
12120,740551,15,1070,31,2.0
12121,740550,14,950,29,0.0
12122,740549,8,1045,31,-1.0
12123,740600,9,867,81,0.0
12124,740599,14,1031,81,2.0
12125,740598,17,1225,81,2.0
12126,731694,13,944,19,0.0
12127,731693,12,897,46,0.0
12128,731692,6,912,46,0.0
12129,731691,8,987,67,0.0
12130,731690,7,777,92,0.0
12131,731689,8,3,98,0.0
12132,731710,8,3,98,0.0
12133,731709,11,845,75,0.0
12134,731727,20,1407,70,2.0
12135,731726,24,1610,40,2.0
12136,731725,24,1685,26,2.0
12137,731724,24,1121,47,3.0
12138,731723,29,1297,58,3.0
12139,731761,29,1321,53,3.0
12140,731760,30,1343,43,3.0
12141,731759,29,1287,33,3.0
12142,731758,25,1129,6,3.0
12143,731755,22,988,64,0.0
12144,731816,25,1154,61,3.0
12145,740597,25,1154,61,3.0
12146,740596,29,1301,52,3.0
12147,731813,29,1301,52,3.0
12148,731812,31,1406,36,3.0
12149,740653,31,1406,36,3.0
12150,740652,33,1491,14,3.0
12151,731811,33,1491,14,3.0
12152,731808,34,961,3,0.0
12153,740651,34,961,3,0.0
12154,731818,37,897,34,0.0
12155,731817,33,916,36,0.0
12156,731815,24,920,35,0.0
12157,731814,12,811,52,0.0
12158,731810,14,1012,76,2.0
12159,731841,22,1578,31,2.0
12160,731840,21,1442,0,0.0
12161,731839,16,1104,14,2.0
12162,731838,12,838,38,0.0
12163,731837,13,958,81,0.0
12164,731859,18,1255,28,2.0
12165,731858,17,1175,7,2.0
12166,731855,32,1468,50,3.0
12167,731857,21,1460,50,2.0
12168,731856,28,1424,0,0.0
12169,731887,36,1641,35,3.0
12170,731886,38,1727,29,3.0
12171,731885,39,1743,25,3.0
12172,731884,35,1590,0,0.0
12173,731883,28,878,33,0.0
12174,731914,20,919,30,0.0
12175,731913,24,1682,55,2.0
12176,731912,29,1283,29,3.0
12177,731911,35,1582,46,3.0
12178,731910,40,1809,42,3.0
12179,731970,41,1306,43,4.0
12180,740650,41,1306,43,4.0
12181,731969,39,1258,0,0.0
12182,740649,39,1258,0,0.0
12183,740694,36,1144,0,0.0
12184,731968,36,1144,0,0.0
12185,731964,41,1327,23,4.0
12186,731967,39,1253,73,4.0
12187,740692,41,1327,23,4.0
12188,740693,39,1253,73,4.0
12189,740691,41,1285,14,4.0
12190,731963,41,1285,14,4.0
12191,731980,38,1214,0,0.0
12192,731979,33,1025,0,0.0
12193,731978,31,971,0,0.0
12194,731977,21,875,0,0.0
12195,731992,15,1071,18,2.0
12196,731991,14,996,18,0.0
12197,731990,18,1299,23,2.0
12198,731989,18,1299,9,2.0
12199,731988,16,1153,18,2.0
12200,732015,16,1046,14,2.0
12201,732014,16,878,44,0.0
12202,732013,16,941,94,0.0
12203,732012,14,983,16,0.0
12204,732011,14,982,58,0.0
12205,740690,17,1196,51,2.0
12206,740705,20,1403,39,2.0
12207,740704,22,1563,23,2.0
12208,740703,22,1568,21,2.0
12209,740702,23,1593,19,2.0
12210,740701,19,1318,3,2.0
12211,740754,19,1341,32,2.0
12212,740752,21,1475,25,2.0
12213,740751,24,1704,32,2.0
12214,740750,25,1132,45,3.0
12215,740749,26,1194,52,3.0
12216,740796,27,1194,29,3.0
12217,732057,26,1174,44,3.0
12218,732056,26,1177,26,3.0
12219,732055,27,1215,38,3.0
12220,732086,27,1226,30,3.0
12221,732085,22,982,6,0.0
12222,732084,9,859,40,0.0
12223,732083,12,867,86,0.0
12224,732082,16,1163,38,2.0
12225,740795,17,1157,13,2.0
12226,740794,14,1035,35,2.0
12227,740793,13,983,38,0.0
12228,740792,13,954,55,0.0
12229,740830,15,1086,52,2.0
12230,740829,18,1237,38,2.0
12231,740828,20,1409,36,2.0
12232,740827,23,1625,21,2.0
12233,740826,23,1633,20,2.0
12234,740877,23,1606,18,2.0
12235,740876,22,1530,10,2.0
12236,740875,20,1439,10,2.0
12237,732146,17,1229,7,2.0
12238,732145,13,887,5,0.0
12239,732144,12,848,56,0.0
12240,732174,13,915,43,0.0
12241,732173,13,898,59,0.0
12242,732172,9,853,47,0.0
12243,732171,7,920,37,0.0
12244,732170,8,899,62,0.0
12245,740874,11,913,83,0.0
12246,740873,12,841,74,0.0
12247,740930,10,888,61,0.0
12248,740929,11,894,72,0.0
12249,740928,8,919,47,0.0
12250,740927,8,921,77,0.0
12251,740926,3,912,37,0.0
12252,740966,3,872,56,0.0
12253,740965,0,809,37,0.0
12254,740964,0,809,49,0.0
12255,740963,3,912,45,0.0
12256,740960,0,912,36,0.0
12257,741022,0,912,33,0.0
12258,741021,1,0,36,0.0
12259,741020,0,824,46,0.0
12260,741019,0,0,47,0.0
12261,741018,0,776,47,0.0
12262,741075,0,779,46,0.0
12263,741074,0,776,47,0.0
12264,741072,0,779,47,0.0
12265,741071,0,781,47,0.0
12266,741070,0,780,46,0.0
12267,741128,0,778,48,0.0
12268,741127,0,780,47,0.0
12269,741126,0,793,46,0.0
12270,741125,0,778,41,0.0
12271,741124,0,780,26,0.0
12272,741185,0,779,24,0.0
12273,741184,0,779,24,0.0
12274,741183,0,779,24,0.0
12275,741182,0,779,24,0.0
12276,741181,0,779,24,0.0
12277,741238,0,779,24,0.0
12278,741236,0,779,24,0.0
12279,741237,0,779,24,0.0
12280,741235,0,779,24,0.0
12281,741234,0,779,24,0.0
12282,741281,0,779,24,0.0
12283,741280,0,779,24,0.0
12284,741279,0,0,0,0.0
12285,741278,0,0,0,0.0
12286,741277,0,0,0,0.0
12287,741337,0,0,0,0.0
12288,741336,0,0,0,0.0
12289,741335,0,0,0,0.0
12290,741334,0,0,0,0.0
12291,741333,0,0,0,0.0
12292,741389,0,0,0,0.0
12293,741435,0,0,0,0.0
12294,741388,0,0,0,0.0
12295,741434,0,0,0,0.0
12296,741433,0,0,0,0.0
12297,741387,0,0,0,0.0
12298,741432,0,0,0,0.0
12299,741386,0,0,0,0.0
12300,741431,0,0,0,0.0
12301,741385,0,0,0,0.0
12302,741486,0,0,0,0.0
12303,741485,0,0,0,0.0
12304,741484,0,0,0,0.0
12305,741483,0,0,0,0.0
12306,741482,0,0,0,0.0
12307,741532,0,0,0,0.0
12308,741531,0,0,0,0.0
12309,741530,0,0,0,0.0
12310,741529,0,0,0,0.0
12311,741528,0,0,0,0.0
12312,741577,0,0,0,0.0
12313,741571,0,0,0,0.0
12314,741575,0,0,0,0.0
12315,741570,0,0,0,0.0
12316,741569,0,0,0,0.0
12317,741637,0,0,0,0.0
12318,741636,0,0,0,0.0
12319,741631,0,0,0,0.0
12320,741630,0,0,0,0.0
12321,741629,0,0,0,0.0
12322,741675,0,0,0,0.0
12323,741674,0,0,0,0.0
12324,741673,0,0,0,0.0
12325,741672,0,0,0,0.0
12326,741671,0,0,0,0.0
12327,741728,0,0,0,0.0
12328,741727,0,0,0,0.0
12329,741723,0,0,0,0.0
12330,741722,0,0,0,0.0
12331,741721,0,0,0,0.0
12332,741782,0,0,0,0.0
12333,741781,0,0,0,0.0
12334,741780,0,0,0,0.0
12335,741779,0,0,0,0.0
12336,741778,0,0,0,0.0
12337,741829,0,0,0,0.0
12338,741828,0,0,0,0.0
12339,741827,0,0,0,0.0
12340,732487,0,0,0,0.0
12341,732486,0,0,0,0.0
12342,732509,0,0,0,0.0
12343,732508,0,0,0,0.0
12344,732507,0,0,0,0.0
12345,732531,0,0,0,0.0
12346,732530,0,0,0,0.0
12347,732529,0,0,0,0.0
12348,732528,0,0,0,0.0
12349,732527,0,0,0,0.0
12350,773932,3,855,55,0.0
12351,773931,3,919,51,0.0
12352,773930,6,912,67,0.0
12353,773936,7,929,56,0.0
12354,773942,7,929,56,0.0
12355,773955,7,922,50,0.0
12356,773954,7,921,52,0.0
12357,773960,5,922,50,0.0
12358,773967,5,930,56,0.0
12359,773966,3,900,57,0.0
12360,773972,1,926,47,0.0
12361,773985,7,908,80,0.0
12362,773984,13,916,17,0.0
12363,773995,19,1320,42,2.0
12364,774001,20,1400,9,2.0
12365,774007,12,848,41,0.0
12366,774019,9,1044,42,-1.0
12367,774018,8,859,41,0.0
12368,774035,8,888,61,0.0
12369,774042,8,917,75,0.0
12370,774041,13,904,92,0.0
12371,774055,13,888,30,0.0
12372,774054,13,936,66,0.0
12373,774053,17,1228,50,2.0
12374,774064,20,1471,29,2.0
12375,774070,20,1403,16,2.0
12376,774076,15,1061,7,2.0
12377,774082,18,1347,56,2.0
12378,774088,24,1601,0,0.0
12379,774094,21,1097,0,0.0
12380,774100,8,856,4,0.0
12381,774106,9,1457,51,-1.0
12382,774112,17,1147,34,2.0
12383,774124,16,1105,38,2.0
12384,774118,16,1105,38,2.0
12385,774136,18,0,45,2.0
12386,774130,18,0,45,2.0
12387,774142,19,1370,27,2.0
12388,774154,19,1370,27,2.0
12389,774148,19,1370,27,2.0
12390,774161,19,1361,38,2.0
12391,774160,19,1361,0,0.0
12392,774166,19,1209,36,2.0
12393,774182,18,1266,35,2.0
12394,774188,19,1330,33,2.0
12395,774194,24,1624,38,2.0
12396,774200,27,1826,56,2.0
12397,774211,27,1421,38,3.0
12398,774217,27,1421,38,3.0
12399,774234,2,1441,9,1.0
12400,774242,33,1540,37,3.0
12401,774241,36,1659,41,3.0
12402,774240,37,1680,5,3.0
12403,774245,37,1657,20,3.0
12404,774256,37,1646,14,3.0
12405,774280,37,1667,12,3.0
12406,774308,37,1667,12,3.0
12407,774262,37,1667,12,3.0
12408,774285,37,1667,12,3.0
12409,774307,35,1574,12,3.0
12410,774279,35,1574,12,3.0
12411,774306,33,1497,7,3.0
12412,774315,32,1446,13,3.0
12413,774314,30,876,25,0.0
12414,774313,25,902,36,0.0
12415,774312,24,915,36,0.0
12416,774323,23,918,38,0.0
12417,774328,22,916,39,0.0
12418,774346,16,980,0,0.0
12419,774345,16,1131,61,2.0
12420,774397,18,1212,15,2.0
12421,774351,18,1212,15,2.0
12422,774374,18,1212,15,2.0
12423,774379,18,1212,15,2.0
12424,774386,18,1212,15,2.0
12425,774391,18,1212,15,2.0
12426,774373,17,1166,20,2.0
12427,774404,17,1166,20,2.0
12428,774385,17,1166,20,2.0
12429,774403,11,823,38,0.0
12430,774408,14,974,70,0.0
12431,774431,14,987,62,0.0
